trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,key_resp.started,text_3.started,key_resp.keys,key_resp.rt,key_resp_2.started,text_4.started,key_resp_2.keys,key_resp_2.rt,imageLandmarks.started,text_2.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,22.24640949300374,27.247373591002543,27.247373591002543,space,14.394097782991594,,,,,,,579997,001,2022-10-25_13h12.14.451,nh_sess1,2022.2.4,60.310055926630525,
,,,,,,,,,41.690744489984354,41.690744489984354,space,11.450478758022655,,,579997,001,2022-10-25_13h12.14.451,nh_sess1,2022.2.4,60.310055926630525,
,,,,,,,,,,,,,123.20414048898965,128.1866791349894,,,,,,,
