trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text_3.started,key_resp.started,key_resp.keys,key_resp.rt,text_4.started,key_resp_2.started,key_resp_2.keys,key_resp_2.rt,imageLandmarks.started,salience_text.started,salience_resp.started,salience_resp.keys,salience_resp.rt,visualcomplexity_text.started,visualcomplexity_resp.started,visualcomplexity_resp.keys,visualcomplexity_resp.rt,landmarkName_text.started,feedbackText.started,endButton.started,mouse.started,feedbackText.text,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,text_2.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,21.972114738993696,26.98006705500302,26.98006705500302,space,2.588988382995012,,,,,,,,,,,,,,,,,,,,,,,,,,,309566,001,2022-11-01_16h06.09.843,nh_sess1,2022.2.4,60.454564761093486,
,,,,,,,,,29.619298588993843,29.619298588993843,space,1.4706090120016597,,,,,,,,,,,,,,,,,,,,,,,309566,001,2022-11-01_16h06.09.843,nh_sess1,2022.2.4,60.454564761093486,
,,,,,,,,,,,,,96.60013188699668,101.60199416198884,101.60199416198884,['2'],[5.720267634998891],107.34597630599455,107.34597630599455,['2'],[0.4458853569958592],107.81615108400001,107.81615108400001,107.81615108400001,0.00026749000244308263,metal cage,[-0.01619047619047619],[-0.3038095238095238],[1],[0],[0],[5.428792042002897],['endButton'],113.23927049399936,,,,,,,
