trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text_3.started,key_resp.started,key_resp.keys,key_resp.rt,text_4.started,key_resp_2.started,key_resp_2.keys,key_resp_2.rt,imageLandmarks.started,salience_text.started,salience_resp.started,salience_resp.keys,salience_resp.rt,visualcomplexity_text.started,visualcomplexity_resp.started,visualcomplexity_resp.keys,visualcomplexity_resp.rt,landmarkName_text.started,landmarkName_resp.started,text_5.started,landmarkName_resp.keys,landmarkName_resp.rt,nameFeedback,text_2.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,18.853238506002526,23.84982565399696,23.84982565399696,space,1.1062452290061628,,,,,,,,,,,,,,,,,,,,,787189,001,2022-10-31_16h20.38.822,nh_sess1,2022.2.4,61.564105166013704,
,,,,,,,,,24.989076860998466,24.989076860998466,space,0.5751969360062503,,,,,,,,,,,,,,,,,787189,001,2022-10-31_16h20.38.822,nh_sess1,2022.2.4,61.564105166013704,
,,,,,,,,,,,,,553.7255472499965,558.7277550470026,558.7277550470026,['2'],[27.623768106008356],586.3738605719991,586.3738605719991,['3'],[0.4079374250068213],586.799826839997,586.799826839997,586.799826839997,"['w', 'o', 'o', 'd', 'e', 'n', 'space', 'b', 'a', 's', 'k', 'e', 'backspace', 'backspace', 'backspace', 'backspace', 'backspace', 'backspace', 'backspace', 'backspace', 'backspace', 'backspace', 'backspace', 'backspace', 'backspace', 'g', 'r', 'backspace', 'backspace', 'b', 'e', 'i', 'g', 'e', 'space', 'b', 'a', 's', 'k', 'e', 't']","[5.720589317003032, 5.846719989996927, 6.003029649997188, 6.1315442269988125, 6.2947984659986105, 6.43311537700356, 6.569866432000708, 10.968083544001274, 11.388474514002155, 11.538900234998437, 11.715874786998029, 11.855752568000753, 12.243623497000954, 13.696570965999854, 13.86980739700084, 14.014251603002776, 14.165584766000393, 14.315655407001032, 14.471651129999373, 14.630847503998666, 14.783315676999337, 14.939455387997441, 15.105357346998062, 15.277329951000866, 15.48646766100137, 16.176032520001172, 16.327940593997482, 18.02433008600201, 18.192601246999402, 18.710515088998363, 18.928008299000794, 19.065960004998487, 19.188724644001923, 19.427535330003593, 19.574350160000904, 20.307172827000613, 20.416761695996684, 20.51478987900191, 20.618432766001206, 20.790160998003557, 20.989937655001995, 21.168478038001922]",beige basket,607.9990470949997,,,,,,,
