trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text_3.started,key_resp.started,key_resp.keys,key_resp.rt,text_4.started,key_resp_2.started,key_resp_2.keys,key_resp_2.rt,imageLandmarks.started,salience_text.started,salience_resp.started,salience_resp.keys,salience_resp.rt,visualcomplexity_text.started,visualcomplexity_resp.started,visualcomplexity_resp.keys,visualcomplexity_resp.rt,landmarkName_text.started,feedbackText.started,endButton.started,mouse.started,feedbackText.text,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,text_2.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,11.845383419000427,16.84411397599615,16.84411397599615,space,1.588885694000055,,,,,,,,,,,,,,,,,,,,,,,,,,,396549,001,2022-11-01_15h48.00.013,nh_sess1,2022.2.4,59.93236991503485,
,,,,,,,,,18.52925983100431,18.52925983100431,space,0.3689616479969118,,,,,,,,,,,,,,,,,,,,,,,396549,001,2022-11-01_15h48.00.013,nh_sess1,2022.2.4,59.93236991503485,
,,,,,,,,,,,,,97.87232044999837,102.86012682,102.86012682,['3'],[6.63165879099688],109.51383167000313,109.51383167000313,['3'],[0.45334623400412966],110.00264746400353,110.00264746400353,110.00264746400353,0.0020463880064198747,wicker laundry hamper,[0.11047619047619048],[-0.29714285714285715],[0],[0],[0],[19.619950016000075],['endButton'],129.61847292199673,,,,,,,
