trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,landmark_images,text.started,text_3.started,key_resp.started,key_resp.keys,key_resp.rt,text_4.started,key_resp_2.started,key_resp_2.keys,key_resp_2.rt,imageLandmarks.started,salience_text.started,salience_resp.started,salience_resp.keys,salience_resp.rt,visualcomplexity_text.started,visualcomplexity_resp.started,visualcomplexity_resp.keys,visualcomplexity_resp.rt,landmarkName_text.started,feedbackText.started,endButton.started,mouse.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,16.03268012999615,21.030700871007866,21.030700871007866,space,1.0390117779897992,,,,,,,,,,,,,,,,,,831613,001,2022-11-01_15h46.50.751,nh_sess1,2022.2.4,59.823557594219025,
,,,,,,,,,,22.115479568004957,22.115479568004957,space,0.5297893149981974,,,,,,,,,,,,,,831613,001,2022-11-01_15h46.50.751,nh_sess1,2022.2.4,59.823557594219025,
,,,,,,,,,,,,,,22.728433965996373,27.701634020006168,27.701634020006168,['2'],[2.789005841987091],30.53364683300606,30.53364683300606,['2'],[0.404370846983511],30.969419793007546,30.969419793007546,30.969419793007546,0.0035691459925146773,,,,,,,
