trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text_3.started,key_resp.started,key_resp.keys,key_resp.rt,text_4.started,key_resp_2.started,key_resp_2.keys,key_resp_2.rt,imageLandmarks.started,salience_text.started,salience_resp.started,salience_resp.keys,salience_resp.rt,visualcomplexity_text.started,visualcomplexity_resp.started,visualcomplexity_resp.keys,visualcomplexity_resp.rt,landmarkName_text.started,feedbackText.started,endButton.started,mouse.started,feedbackText.text,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,text_2.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,14.449180437004543,19.43963404299575,19.43963404299575,space,2.592700416003936,,,,,,,,,,,,,,,,,,,,,,,,,,,096199,001,2022-11-01_15h57.36.827,nh_sess1,2022.2.4,59.89978550636103,
,,,,,,,,,22.05334561500058,22.05334561500058,space,0.24914771798648871,,,,,,,,,,,,,,,,,,,,,,,096199,001,2022-11-01_15h57.36.827,nh_sess1,2022.2.4,59.89978550636103,
,,,,,,,,,,,,,195.59464522599592,200.57447821300593,200.57447821300593,['3'],[1.9908210579887964],202.58832313900348,202.58832313900348,['2'],[0.375860443993588],202.9918882750062,202.9918882750062,202.9918882750062,0.000542207999387756,wicker basket,[0.0],[-0.31047619047619046],[1],[0],[0],[14.097755552007584],['endButton'],217.0851835039939,,,,,,,
