trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,landmark_imagesA,landmark_imagesB,landmark_imagesC,text.started,text_3.started,key_resp.started,key_resp.keys,key_resp.rt,text_4.started,key_resp_2.started,key_resp_2.keys,key_resp_2.rt,salience_text.started,salience_resp.started,image_LandmarkA.started,image_LandmarkB.started,image_LandmarkC.started,salience_resp.keys,salience_resp.rt,visualcomplexity_text.started,visualcomplexity_resp.started,visualcomplexity_resp.keys,visualcomplexity_resp.rt,landmarkName_text.started,feedbackText.started,endButton.started,mouse.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,22.269211906001146,27.262336439998762,27.262336439998762,space,9.070993171000737,,,,,,,,,,,,,,,,,,,,200118,001,2022-11-28_16h04.46.339,nh_sess1,2022.2.4,None,
,,,,,,,,,,,,36.39112569000281,36.39112569000281,space,0.4722290389981936,,,,,,,,,,,,,,,,200118,001,2022-11-28_16h04.46.339,nh_sess1,2022.2.4,None,
,,,,,,,,,,,,,,,,37.01224295800057,37.01224295800057,37.01224295800057,37.01224295800057,37.01224295800057,['2'],[7.534456973997294],44.57827569299843,44.57827569299843,['2'],[2.504622560001735],47.12280032099807,47.12280032099807,47.12280032099807,0.0003466239941189997,,,,,,,
