trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,landmark_images,text.started,text_3.started,key_resp.started,key_resp.keys,key_resp.rt,text_4.started,key_resp_2.started,key_resp_2.keys,key_resp_2.rt,imageLandmarks.started,salience_text.started,salience_resp.started,salience_resp.keys,salience_resp.rt,visualcomplexity_text.started,visualcomplexity_resp.started,visualcomplexity_resp.keys,visualcomplexity_resp.rt,landmarkName_text.started,landmarkName_resp.started,text_5.started,landmarkName_resp,landmarkName_resp.keys,landmarkName_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,23.719581244979054,28.723828474991024,28.723828474991024,space,1.366483217017958,,,,,,,,,,,,,,,,,,,,039181,001,2022-10-25_16h09.59.119,nh_sess1,2022.2.4,58.874035372791475,
,,,,,,,,,,30.11368627398042,30.11368627398042,space,0.4316062589932699,,,,,,,,,,,,,,,,039181,001,2022-10-25_16h09.59.119,nh_sess1,2022.2.4,58.874035372791475,
,,,,,,,,,,,,,,42.75842571997782,47.72003022200079,47.72003022200079,2,2.8261534740158822,50.580210959975375,50.580210959975375,3,0.9452258110104594,51.54928845498944,51.54928845498944,51.54928845498944,basket,"['b', 'a', 's', 'k', 'e', 't']","[1.6620185250067152, 1.8211910579993855, 2.899050612002611, 3.124076067004353, 3.298573648004094, 3.497195186006138, 4.085563083004672]",,,,,,,
